,VOTE_AVERAGE,BUDGET,REVENUE,cluster
4281,5.7,21000000,17762705,1
4282,5.5,70000000,17752940,0
4283,7.4,22000000,17709155,1
4284,6.2,10000000,17689177,1
4285,6.7,19000000,17665000,1
4286,6.2,1250000,17658000,1
4287,6.5,10000000,17657973,1
4288,7.3,18000000,17643857,1
4289,6.7,20000000,17637950,1
4290,7.4,30000000,17635215,2
4291,6.2,80000000,17626234,0
4292,7.4,2900000,17618280,1
4293,5.7,21000000,17600000,1
4294,5.0,15000000,17589705,1
4295,7.7,3000000,17570324,1
4296,6.4,5000000,17566040,1
4297,7.3,6000000,17555141,1
4298,7.4,900000,17549645,1
4299,4.8,6000000,17544173,1
4300,6.3,4667008,17535962,1
4301,7.3,10000000,17511906,1
4302,5.7,15000000,17507368,1
4303,6.7,24000000,17506878,2
4304,5.1,20000000,17500000,1
4305,5.9,10000000,17500000,1
4306,6.6,26000000,17496992,2
4307,6.3,8000000,17460020,1
4308,7.1,20000000,17436509,1
4309,5.9,20000000,17432163,1
4310,7.0,11000000,17423030,1
4311,6.9,20000000,17399000,1
4312,5.9,38000000,17380126,2
4313,6.5,5103000,17377000,1
4314,6.4,16000000,17374595,1
4315,6.0,350000,17343596,1
4316,5.7,22000000,17336370,1
4317,5.2,45000000,17300889,2
4318,6.3,10000000,17297244,1
4319,7.8,10000000,17287898,1
4320,6.0,10000000,17287309,1
4321,6.0,27000000,17286299,2
4322,5.9,22000000,17280326,1
4323,7.3,3400000,17240000,1
4324,5.8,5600000,17233166,1
4325,5.7,65000000,17218080,0
4326,7.4,24500000,17218023,2
4327,5.6,25000000,17193231,2
4328,7.1,17000000,17186348,1
4329,7.0,2800000,17159458,1
4330,6.5,23000000,17150803,1
4331,6.6,12400000,17133446,1
4332,5.4,30000000,17129026,2
4333,7.7,5000000,17112713,1
4334,6.7,15000000,17101695,1
4335,7.4,9000000,17096053,1
4336,5.3,8000000,17092453,1
4337,6.3,15000000,17080167,1
4338,4.7,7000000,17062499,1
4339,6.7,11000000,17050017,1
4340,6.9,13000000,17040871,1
4341,7.2,11,17005229,1
4342,7.3,19201483,17000172,1
4343,4.2,8000000,17000000,1
4344,7.4,1900000,17000000,1
4345,6.3,2600000,17000000,1
4346,5.5,500000,17000000,1
4347,6.4,7400000,17000000,1
4348,5.7,17000000,16980098,1
4349,6.7,20000000,16974459,1
4350,4.8,11000000,16951798,1
4351,7.2,16500000,16942795,1
4352,5.3,29000000,16930185,2
4353,6.6,13000000,16929123,1
4354,6.9,25000000,16900000,2
4355,5.3,20000000,16863583,1
4356,5.2,6500000,16861137,1
4357,6.3,8000000,16860964,1
4358,6.2,4000000,16853487,1
4359,6.2,35000000,16830252,2
4360,5.5,25000000,16815892,2
4361,5.5,45000000,16809014,2
4362,6.6,32000000,16800000,2
4363,5.8,13000000,16757163,1
4364,6.0,5500000,16722143,1
4365,7.5,5000000,16706680,1
4366,5.6,18000000,16702864,1
4367,7.8,10000000,16680836,1
4368,4.4,67000000,16680689,0
4369,5.2,4000000,16675000,1
4370,6.3,50000000,16671505,2
4371,6.2,11000000,16668552,1
4372,6.9,7500000,16657800,1
4373,5.8,14000000,16656125,1
4374,8.0,25500000,16653488,2
4375,6.6,55000000,16649768,2
4376,6.6,12000000,16647800,1
4377,6.7,15000000,16633035,1
4378,5.8,35000000,16627188,2
4379,5.6,7000000,16624456,1
4380,5.4,20000000,16605763,1
4381,6.6,5500000,16600000,1
4382,5.6,5000000,16554699,1
4383,7.0,20000000,16549477,1
4384,6.7,1850000,16540000,1
4385,6.0,27000000,16519460,2
4386,7.2,10900000,16505460,1
4387,6.2,27000000,16504936,2
4388,5.2,15000000,16500000,1
4389,8.0,4000000,16491080,1
4390,6.0,33000000,16481544,2
4391,6.2,28000000,16457494,2
4392,6.8,21000000,16443609,1
4393,6.6,14000000,16400000,1
4394,7.6,3500000,16367326,1
4395,7.3,1400000,16361885,1
4396,6.5,1000000,16350876,1
4397,6.2,3500000,16324573,1
4398,6.5,15000000,16322067,1
4399,7.2,30000000,16316273,2
4400,6.8,9800000,16303643,1
4401,5.5,10000000,16300000,1
4402,6.7,16000000,16300000,1
4403,5.2,37580800,16294916,2
4404,5.7,32000000,16283667,2
4405,5.6,9000000,16247964,1
4406,5.7,60000000,16228448,2
4407,7.7,3200000,16217773,1
4408,5.8,8500000,16209459,1
4409,6.1,1700000,16200000,1
4410,4.6,35000000,16176732,2
4411,6.6,5000000,16174377,1
4412,5.9,25000000,16162580,2
4413,6.5,5500000,16153953,1
4414,6.3,27000000,16140822,2
4415,5.4,8000000,16134627,1
4416,5.8,23000000,16123851,1
4417,7.3,3000000,16120263,1
4418,5.7,25000000,16118077,2
4419,6.2,9000000,16116878,1
4420,6.5,8000000,16115878,1
4421,4.9,8000000,16093651,1
4422,6.5,11000000,16071990,1
4423,6.4,25000000,16057580,2
4424,6.3,1000000,16024987,1
4425,7.2,30000000,16017513,2
4426,7.3,14000000,16002420,1
4427,6.5,23000000,16000000,1
4428,6.4,17000000,16000000,1
4429,7.0,7900000,16000000,1
4430,7.0,1300000,16000000,1
4431,7.2,1200000,16000000,1
4432,7.6,4500000,16000000,1
4433,6.5,1000000,16000000,1
4434,5.9,660000,16000000,1
4435,6.9,9000000,16000000,1
4436,5.9,20000000,16000000,1
4437,7.4,8500000,16000000,1
4438,6.6,3500000,16000000,1
4439,7.8,2700000,15992615,1
4440,7.2,7400000,15946321,1
4441,5.7,12000000,15945534,1
4442,4.5,3000000,15938065,1
4443,7.7,3400000,15894372,1
4444,5.3,12000000,15876353,1
4445,6.5,8500000,15861566,1
4446,4.8,25000000,15843608,2
4447,6.2,15774948,15800000,1
4448,6.6,10000000,15795189,1
4449,7.2,15000000,15785148,1
4450,6.6,17000000,15779455,1
4451,5.9,5000000,15738769,1
4452,7.3,17000000,15730665,1
4453,6.6,8700000,15709652,1
4454,5.9,25000000,15704614,2
4455,7.4,5500000,15700000,1
4456,5.3,22000000,15700000,1
4457,5.6,47000000,15691192,2
4458,7.0,4000000,15656193,1
4459,6.7,23000000,15600000,1
4460,5.7,48000000,15565363,2
4461,4.7,30000000,15556340,2
4462,7.6,8000000,15550000,1
4463,7.0,224056,15536328,1
4464,6.8,22500000,15520023,1
4465,6.3,24500000,15502112,2
4466,7.2,7154497,15500000,1
4467,4.2,10000000,15500000,1
4468,5.6,3000000,15480000,1
4469,6.6,25000000,15478800,2
4470,6.4,20000000,15473333,1
4471,6.5,22000000,15447154,1
4472,6.9,1000000,15440333,1
4473,7.2,25000000,15431177,2
4474,5.6,6000000,15427192,1
4475,6.3,43000000,15400000,2
4476,6.6,22000000,15400000,1
4477,5.9,20000000,15400000,1
4478,6.4,30000000,15395087,2
4479,6.3,30000000,15391979,2
4480,6.2,20000000,15379253,1
4481,5.0,3000000,15369573,1
4482,5.3,30000000,15368897,2
4483,6.4,25000000,15366466,2
4484,5.9,18000000,15345201,1
4485,6.3,20000000,15340000,1
4486,7.3,11000000,15313606,1
4487,7.6,153000,15306000,1
4488,6.9,35000000,15304890,2
4489,6.2,6000000,15300000,1
4490,8.1,2600000,15300000,1
4491,7.3,2159280,15298355,1
4492,6.7,15000000,15260154,1
4493,7.1,12000000,15250000,1
4494,6.4,15000000,15200000,1
4495,5.2,150000,15200000,1
4496,8.3,3000000,15194593,1
4497,4.3,35000000,15185241,2
4498,4.7,5000000,15179302,1
4499,6.6,7000000,15172408,1
4500,5.1,13200000,15171476,1
4501,6.1,25000000,15156200,2
4502,6.2,31000000,15134293,2
4503,7.2,15000000,15121165,1
4504,6.9,3000000,15119639,1
4505,5.2,5000000,15116634,1
4506,6.6,5000000,15104310,1
4507,7.9,23000000,15100000,1
4508,5.4,14000000,15064946,1
4509,5.5,12500000,15057465,1
4510,6.5,8500000,15024232,1
4511,7.5,75000000,15020702,0
4512,5.5,12000000,15016366,1
4513,4.9,2500000,15014674,1
4514,5.6,12000000,15008161,1
4515,7.3,10000000,15000000,1
4516,4.3,1300000,15000000,1
4517,5.9,6900000,15000000,1
4518,7.4,6000000,15000000,1
4519,3.9,300000,15000000,1
4520,7.3,10000000,15000000,1
4521,6.2,5000000,15000000,1
4522,7.0,5000000,15000000,1
4523,6.4,35000000,15000000,2
4524,8.0,600000,15000000,1
4525,7.3,9000000,14949697,1
4526,6.6,20000000,14946150,1
4527,5.6,40000000,14942422,2
4528,7.3,12000000,14919570,1
4529,4.9,9080000,14902587,1
4530,6.8,25000000,14902041,2
4531,7.2,5980000,14900000,1
4532,6.3,13000000,14894347,1
4533,6.6,20000000,14880939,1
4534,7.5,4000000,14871307,1
4535,6.5,15000000,14867514,1
4536,6.5,15000000,14860766,1
4537,6.7,27000000,14859394,2
4538,6.5,6000000,14842388,1
4539,4.9,90000000,14828081,0
4540,5.3,16000000,14822346,1
4541,7.1,26000000,14821658,2
4542,7.0,22000000,14800000,1
4543,7.2,4000000,14800000,1
4544,5.7,1500000,14796236,1
4545,5.7,45000000,14793624,2
4546,7.1,30000000,14793385,2
4547,6.1,8000000,14788642,1
4548,7.2,5000000,14784114,1
4549,5.9,24000000,14782676,2
4550,6.8,10000000,14779858,1
4551,7.4,9500000,14776760,1
4552,6.7,5600000,14768451,1
4553,8.1,4000000,14759148,1
4554,7.4,8000000,14758997,1
4555,5.7,3500000,14751272,1
4556,7.5,645180,14743391,1
4557,6.2,17500000,14717854,1
4558,7.1,30000000,14711793,2
4559,6.6,20000000,14710975,1
4560,6.1,31500000,14708696,2
4561,6.2,7000000,14702438,1
4562,6.7,23000000,14700000,1
4563,6.8,1500000,14697005,1
4564,6.7,27000000,14683921,2
4565,7.4,11000000,14681661,1
4566,6.6,2000000,14674076,1
4567,7.5,7000000,14665733,1
4568,6.4,1000000,14659448,1
4569,5.2,37665000,14655628,2
4570,5.8,5000000,14644000,1
4571,7.2,15000000,14643997,1
4572,7.4,4317946,14624826,1
4573,6.9,7000000,14618727,1
4574,5.9,14700000,14603177,1
4575,6.4,75000000,14594226,0
4576,5.5,35000000,14587732,2
4577,6.9,1000000,14575193,1
4578,5.7,800000,14568989,1
4579,7.0,9500000,14560247,1
4580,7.2,7920000,14560084,1
4581,7.9,200000,14500000,1
4582,6.2,2100000,14487294,1
4583,7.1,5037000,14483352,1
4584,5.5,8400000,14481606,1
4585,6.9,30000000,14460000,2
4586,5.4,25000000,14454622,2
4587,5.4,35000000,14431253,2
4588,6.3,3000000,14418922,1
4589,5.6,34000000,14400327,2
4590,7.9,200000000,14400000,3
4591,5.7,2000000,14400000,1
4592,6.4,4000000,14400000,1
4593,5.1,2500000,14400000,1
4594,6.3,20000000,14397593,1
4595,7.0,12000000,14394097,1
4596,4.5,55000000,14375181,2
4597,6.6,10000000,14374652,1
4598,7.2,1200000,14363400,1
4599,5.9,40000000,14358033,2
4600,6.4,10000000,14356479,1
4601,6.6,1000000,14347000,1
4602,4.6,14000000,14343028,1
4603,6.6,18000000,14339171,1
4604,6.4,2000000,14333790,1
4605,6.9,3200000,14311701,1
4606,6.4,25000000,14302779,2
4607,5.6,12000000,14301505,1
4608,5.5,35000000,14296438,2
4609,6.2,1500000,14293601,1
4610,6.0,6000000,14278900,1
4611,4.8,25000000,14277032,2
4612,5.7,9000000,14250000,1
4613,7.1,4000000,14237880,1
4614,6.7,4100000,14225876,1
4615,6.8,3000000,14182492,1
4616,6.2,20000000,14166853,1
4617,5.2,10500000,14144000,1
4618,7.4,18000000,14134907,1
4619,5.6,30000000,14110589,2
4620,6.5,18000000,14110013,1
4621,3.3,25000000,14109284,2
4622,6.9,5000000,14100000,1
4623,5.9,17000000,14089528,1
4624,6.0,25000000,14063331,2
4625,6.4,8000000,14056528,1
4626,5.3,28000000,14051384,2
4627,6.6,7000000,14011454,1
4628,5.2,28000000,14010832,2
4629,6.9,18000000,14000000,1
4630,6.5,2000000,14000000,1
4631,5.3,3600000,14000000,1
4632,6.4,14320000,14000000,1
4633,7.4,3000000,14000000,1
4634,6.6,33000000,14000000,2
4635,6.9,2800000,14000000,1
4636,5.0,30000000,14000000,2
4637,6.3,3500000,14000000,1
4638,5.0,5000000,14000000,1
4639,5.7,15000000,13970489,1
4640,6.7,2300000,13969785,1
4641,6.4,9000000,13960394,1
4642,6.0,6788000,13878334,1
4643,5.7,20000000,13854000,1
4644,4.9,17000000,13851432,1
4645,6.9,10000000,13835130,1
4646,6.8,2000000,13831503,1
4647,6.7,14000000,13819139,1
4648,3.2,12000000,13818181,1
4649,6.4,20000000,13801755,1
4650,6.9,3700000,13800000,1
4651,5.9,50000000,13800000,2
4652,5.7,35000000,13785015,2
4653,7.1,15000000,13767037,1
4654,5.8,8391922,13749809,1
4655,5.3,24000000,13700000,2
4656,6.9,44000000,13681765,2
4657,7.0,19000000,13680000,1
4658,6.1,35000000,13678913,2
4659,6.4,27000000,13670688,2
4660,6.1,14000000,13657649,1
4661,7.1,5649897,13656380,1
4662,5.0,5000000,13645556,1
4663,5.7,40000000,13644292,2
4664,7.9,4000000,13624522,1
4665,6.5,16500000,13620075,1
4666,6.5,6000000,13609396,1
4667,6.5,75000000,13596911,0
4668,5.7,21000000,13583690,1
4669,6.2,14000000,13551174,1
4670,7.2,2000000,13539709,1
4671,6.1,2500000,13539458,1
4672,5.1,30000000,13521829,2
4673,7.1,2000000,13500000,1
4674,7.1,1344000,13500000,1
4675,5.7,33000000,13485145,2
4676,7.7,4000000,13475000,1
4677,7.6,4500000,13417292,1
4678,7.3,6300000,13416285,1
4679,6.2,30000000,13414416,2
4680,7.1,25000000,13411957,2
4681,6.7,22000000,13405595,1
4682,6.7,4000000,13401952,1
4683,4.6,8500000,13400000,1
4684,6.7,20000000,13391174,1
4685,7.5,12000000,13380561,1
4686,5.1,6500000,13368437,1
4687,7.1,1000000,13350369,1
4688,6.5,36000000,13323144,2
4689,7.6,6663555,13311117,1
4690,5.9,43000000,13300000,2
4691,6.5,2552781,13300000,1
4692,7.2,11000000,13300000,1
4693,6.4,7520000,13299749,1
4694,7.3,20000000,13298000,1
4695,5.7,15000000,13290368,1
4696,7.1,40000000,13280000,2
4697,6.6,9000000,13277558,1
4698,6.4,11000000,13276953,1
4699,6.9,25000000,13276499,2
4700,8.0,4000000,13275000,1
4701,7.0,5000000,13269963,1
4702,4.4,50000000,13260050,2
4703,6.2,14000000,13249535,1
4704,6.6,6000000,13231461,1
4705,6.4,20000000,13204291,1
4706,5.8,5000000,13203541,1
4707,6.2,3319355,13200000,1
4708,7.5,5900000,13200000,1
4709,5.4,11000000,13196245,1
4710,6.3,700000,13168027,1
4711,6.4,2000000,13167232,1
4712,6.8,38000000,13143056,2
4713,6.6,30000000,13130349,2
4714,8.0,2000000,13129846,1
4715,6.1,11700000,13128530,1
4716,5.7,14000000,13127022,1
4717,5.4,2000000,13101672,1
4718,6.7,7000000,13100000,1
4719,4.7,60000000,13100000,2
4720,8.4,3300000,13092000,1
4721,7.1,5000000,13085023,1
4722,5.3,10000000,13082071,1
4723,6.8,25000000,13071518,2
4724,6.0,17000000,13071438,1
4725,7.2,50000000,13042112,2
4726,6.8,9000000,13030214,1
4727,6.3,22000000,13025860,1
4728,6.1,26000000,13022756,2
4729,4.8,14000000,13015688,1
4730,7.3,4000000,13008928,1
4731,7.5,3500000,13007551,1
4732,7.1,15000000,13004198,1
4733,6.9,30000000,13001257,2
4734,6.3,26000000,13000000,2
4735,0.0,13000000,13000000,1
4736,7.1,6144000,13000000,1
4737,5.5,5000000,13000000,1
4738,6.9,750000,13000000,1
4739,6.9,5200000,13000000,1
4740,6.4,3000000,13000000,1
4741,5.6,27000000,13000000,2
4742,6.6,3000000,13000000,1
4743,6.7,5904067,12975143,1
4744,5.6,6000000,12974636,1
4745,6.7,8000000,12952019,1
4746,6.2,30000000,12951088,2
4747,6.3,56000000,12923936,2
4748,5.7,19000000,12918858,1
4749,8.5,7000000,12916151,1
4750,5.9,12000000,12902790,1
4751,7.4,2000000,12886100,1
4752,6.9,16000000,12885193,1
4753,6.1,27000000,12881605,2
4754,8.1,150000,12854953,1
4755,6.1,2426950,12848123,1
4756,6.5,15000000,12834936,1
4757,6.6,7445000,12805400,1
4758,6.7,23000000,12803305,1
4759,7.2,3500000,12800000,1
4760,6.3,23000000,12800000,1
4761,6.6,3000000,12800000,1
4762,6.3,6000000,12793213,1
4763,7.7,10000000,12782749,1
4764,6.6,39000000,12780692,2
4765,4.4,50000000,12764201,2
4766,5.9,25000000,12751667,2
4767,5.1,7000000,12741891,1
4768,7.3,25000000,12729917,2
4769,6.9,7200000,12729675,1
4770,6.9,25000000,12700000,2
4771,3.2,20000000,12693645,1
4772,6.4,8000000,12671300,1
4773,5.7,5000000,12666449,1
4774,5.3,2900000,12662948,1
4775,7.6,22400000,12652790,1
4776,6.7,6000000,12643776,1
4777,6.4,8300000,12640385,1
4778,5.9,20000000,12639297,1
4779,6.8,25000000,12638526,2
4780,6.7,6500000,12633747,1
4781,6.7,7200000,12629471,1
4782,6.7,13000000,12616995,1
4783,5.2,16000000,12600000,1
4784,4.6,7200000,12600000,1
4785,7.1,3500000,12600000,1
4786,7.5,12500000,12600000,1
4787,7.6,9204790,12589965,1
4788,5.6,5000000,12534961,1
4789,5.7,5000000,12534817,1
4790,7.5,36000000,12532777,2
4791,5.4,12000000,12517488,1
4792,6.8,2500000,12512637,1
4793,5.4,75600000,12506188,0
4794,6.1,19700000,12500000,1
4795,6.6,6000000,12500000,1
4796,6.6,13442285,12500000,1
4797,5.4,5200000,12496155,1
4798,6.8,4300000,12484444,1
4799,6.1,20000000,12482775,1
4800,5.7,26000000,12454768,2
4801,7.2,3000000,12450821,1
4802,6.9,90000000,12448676,0
4803,5.7,2000000,12440858,1
4804,6.8,16000000,12434778,1
4805,7.8,1300000,12413888,1
4806,7.0,250000,12400000,1
4807,6.2,22000000,12400000,1
4808,6.6,7000000,12400000,1
4809,6.4,8000000,12396383,1
4810,5.9,47000000,12379402,2
4811,6.5,12000000,12376625,1
4812,7.1,6500000,12376563,1
4813,5.2,24000000,12372410,2
4814,6.0,15000000,12371132,1
4815,5.9,6000000,12353768,1
4816,6.3,2500000,12348905,1
4817,6.2,44000000,12342632,2
4818,4.8,25000000,12320393,2
4819,5.2,15000000,12308521,1
4820,5.0,3500000,12304617,1
4821,5.8,14000000,12303904,1
4822,6.9,40000000,12303411,2
4823,5.9,2500000,12300000,1
4824,7.2,8000000,12294931,1
4825,7.1,4735684,12277353,1
4826,5.7,10600000,12241855,1
4827,6.5,12000000,12235843,1
4828,6.5,5000000,12232628,1
4829,5.8,20000000,12225023,1
4830,6.3,5000000,12200000,1
4831,6.8,10750000,12197574,1
4832,6.2,23000000,12195626,1
4833,6.2,15000000,12150301,1
4834,6.5,21000000,12136938,1
4835,6.5,4000000,12121618,1
4836,5.5,19000000,12100000,1
4837,6.7,24000000,12096300,2
4838,6.4,3000000,12090735,1
4839,6.7,12000000,12077441,1
4840,5.2,60000000,12069719,2
4841,6.5,5400000,12055868,1
4842,6.1,7000000,12049825,1
4843,7.1,15000000,12036149,1
4844,6.8,250000,12021272,1
4845,5.5,30000000,12017369,2
4846,6.8,3600000,12014663,1
4847,5.0,16000000,12009070,1
4848,6.4,10000000,12008642,1
4849,6.9,4100000,12008376,1
4850,6.6,20000000,12007070,1
4851,7.4,1950000,12005838,1
4852,4.6,6000000,12000000,1
4853,7.7,750000,12000000,1
4854,7.1,310000,12000000,1
4855,6.2,2700000,12000000,1
4856,5.5,25000000,12000000,2
4857,6.0,4400000,12000000,1
4858,7.6,3000000,12000000,1
4859,7.1,5860000,12000000,1
4860,6.7,3500000,12000000,1
4861,6.2,6000000,12000000,1
4862,6.4,11000000,12000000,1
4863,6.0,3000000,12000000,1
4864,5.9,120000,12000000,1
4865,4.8,250000,12000000,1
4866,6.3,1500000,12000000,1
4867,7.0,19500000,12000000,1
4868,7.2,3000000,12000000,1
4869,7.0,7600000,12000000,1
4870,6.8,5000000,12000000,1
4871,7.3,18000000,12000000,1
4872,7.1,1800000,12000000,1
4873,5.9,15000000,12000000,1
4874,7.5,291000,12000000,1
4875,6.7,5115000,12000000,1
4876,7.9,1500000,12000000,1
4877,6.2,15000000,11992014,1
4878,8.5,5000000,11990401,1
4879,6.6,300000,11988469,1
4880,5.4,3000000,11947954,1
4881,6.1,6000000,11918069,1
4882,5.7,24000000,11875866,2
4883,8.1,11500005,11859533,1
4884,6.9,6500000,11850214,1
4885,5.3,25000000,11838218,2
4886,6.7,2000000,11833696,1
4887,6.2,4000000,11832822,1
4888,5.9,23000000,11829959,1
4889,7.1,12500000,11826980,1
4890,4.4,10000000,11817275,1
4891,7.6,5000000,11800000,1
4892,6.9,70000,11800000,1
4893,5.5,20000000,11798854,1
4894,7.0,25000000,11790979,2
4895,6.2,4833490,11788968,1
4896,7.5,125000000,11779978,0
4897,6.3,25000000,11772461,2
4898,7.9,4000000,11744471,1
4899,7.1,3000000,11740000,1
4900,5.8,5000000,11724119,1
4901,6.7,3000000,11718595,1
4902,6.3,8000000,11715321,1
4903,5.6,9272437,11672363,1
4904,4.8,80000000,11665465,0
4905,6.3,18000000,11657385,1
4906,7.5,21555450,11652157,1
4907,5.4,3000000,11642254,1
4908,6.5,15600000,11620337,1
4909,7.2,2840000,11620000,1
4910,6.3,25000000,11603545,2
4911,6.7,5400000,11600000,1
4912,5.9,3500000,11600000,1
4913,7.6,4346100,11589600,1
4914,5.8,10284523,11588205,1
4915,6.1,20000000,11585483,1
4916,5.2,10500000,11582891,1
4917,7.1,2900000,11581469,1
4918,5.7,35000000,11560806,2
4919,7.4,10000000,11555430,1
4920,7.4,2000000,11540607,1
4921,5.0,50000000,11534477,2
4922,6.5,11500000,11528900,1
4923,6.2,22000000,11511031,1
4924,7.2,2200000,11502151,1
4925,7.1,7000000,11500000,1
4926,6.3,18000000,11500000,1
4927,6.5,3000000,11500000,1
4928,7.5,2500000,11500000,1
4929,7.1,5500000,11492915,1
4930,6.8,16000000,11486880,1
4931,7.0,3700000,11480000,1
4932,5.3,55000000,11466088,2
4933,6.5,11000000,11439193,1
4934,5.6,14000000,11417362,1
4935,6.6,10000000,11411644,1
4936,6.0,20000000,11390479,1
4937,7.5,670000,11378898,1
4938,6.5,28000000,11373501,2
4939,5.3,2500000,11364985,1
4940,7.3,31000000,11348324,2
4941,6.0,20000000,11341016,1
4942,6.9,6000000,11336986,1
4943,6.8,7000000,11311521,1
4944,7.4,2000000,11303040,1
4945,5.3,15000000,11300653,1
4946,7.2,12000000,11293663,1
4947,7.3,13500000,11285588,1
4948,7.7,7275000,11260366,1
4949,7.3,2000000,11224491,1
4950,5.5,13000000,11208529,1
4951,6.1,25000000,11207130,2
4952,6.2,45000000,11203026,2
4953,7.7,1500000,11179372,1
4954,7.5,3000000,11176469,1
4955,6.2,30000000,11146270,2
4956,6.7,25000000,11137801,2
4957,7.3,7907534,11136444,1
4958,6.8,25900000,11131254,2
4959,6.2,13000000,11130889,1
4960,6.7,6000000,11122090,1
4961,6.9,6500000,11118000,1
4962,7.0,1500000,11098131,1
4963,6.6,42000000,11087569,2
4964,6.0,19000000,11081586,1
4965,6.7,8300000,11068800,1
4966,5.2,7000000,11060485,1
4967,5.2,6400000,11019975,1
4968,6.0,22000000,11000863,1
4969,7.4,6000000,11000000,1
4970,0.0,2500000,11000000,1
4971,5.9,6900000,11000000,1
4972,4.7,19000000,11000000,1
4973,7.0,700000,11000000,1
4974,6.9,12000000,11000000,1
4975,6.2,4900000,11000000,1
4976,7.5,2000000,11000000,1
4977,7.7,1250000,11000000,1
4978,6.3,3775000,11000000,1
4979,5.7,7000000,11000000,1
4980,7.2,3000000,11000000,1
4981,6.1,2300000,11000000,1
4982,5.3,2000000,11000000,1
4983,6.8,1300000,11000000,1
4984,6.3,350000,11000000,1
4985,7.2,4638783,11000000,1
4986,7.3,4000000,11000000,1
4987,7.2,25000000,11000000,2
4988,8.3,2000000,11000000,1
4989,6.1,100000,11000000,1
4990,6.7,6000000,10994533,1
4991,5.5,9900000,10975390,1
4992,6.0,6000000,10972300,1
4993,4.8,40000000,10959475,2
4994,4.9,17000000,10921200,1
4995,6.4,10000000,10920544,1
4996,6.9,7350000,10911075,1
4997,6.9,15000000,10907485,1
4998,6.3,17500000,10900000,1
4999,7.6,3500000,10900000,1
5000,7.8,21400000,10898998,1
5001,4.8,4000000,10898293,1
5002,6.8,3842000,10878000,1
5003,6.1,15000000,10873148,1
5004,6.7,4913400,10871449,1
5005,7.2,17520000,10855626,1
5006,5.8,8000000,10848783,1
5007,5.4,14000000,10846026,1
5008,6.8,10000000,10835752,1
5009,6.6,23000000,10827816,1
5010,7.4,10000000,10827810,1
5011,7.6,1250000,10791301,1
5012,7.5,4000000,10785801,1
5013,6.0,30000000,10772144,2
5014,7.6,7000000,10765283,1
5015,6.3,15000000,10763469,1
5016,5.9,2410000,10755447,1
5017,7.3,1000000,10750000,1
5018,6.8,6830000,10743000,1
5019,6.1,25000000,10736401,2
5020,7.4,12500000,10725228,1
5021,6.1,19610000,10720864,1
5022,4.7,25000000,10719357,2
5023,6.8,3000000,10700000,1
5024,4.7,22000000,10696210,1
5025,7.3,20000000,10686841,1
5026,7.2,18500000,10680275,1
5027,5.0,2500000,10676194,1
5028,6.0,45000000,10667893,2
5029,6.3,5610000,10657499,1
5030,6.8,10831173,10654385,1
5031,7.3,12000000,10652498,1
5032,7.3,32000000,10632378,2
5033,7.3,11000000,10631747,1
5034,7.4,15000000,10631333,1
